"","Tax","TaxLevel","SP","value","Vari"
"1167","Luxury",135,"PerfectTargeted",313.828933691098,"IPL_Effect"
"1168","Luxury",150,"PerfectTargeted",297.461266787046,"IPL_Effect"
"1169","Luxury",165,"PerfectTargeted",289.762077168381,"IPL_Effect"
"1170","Luxury",180,"PerfectTargeted",281.57672612909,"IPL_Effect"
"1171","CBDR_P",0,"Null",717.81545761987,"IPL_Effect"
"1172","CBDR_P",15,"Null",717.854271207779,"IPL_Effect"
"1173","CBDR_P",30,"Null",718.239924511704,"IPL_Effect"
"1174","CBDR_P",45,"Null",726.834568706128,"IPL_Effect"
"1175","CBDR_P",60,"Null",730.223934151208,"IPL_Effect"
"1176","CBDR_P",75,"Null",731.40613151748,"IPL_Effect"
"1177","CBDR_P",90,"Null",735.552240694039,"IPL_Effect"
"1178","CBDR_P",105,"Null",737.651621792456,"IPL_Effect"
"1179","CBDR_P",120,"Null",745.744658050981,"IPL_Effect"
"1180","CBDR_P",135,"Null",748.737641866392,"IPL_Effect"
"1181","CBDR_P",150,"Null",755.912920390293,"IPL_Effect"
"1182","CBDR_P",165,"Null",774.295775107382,"IPL_Effect"
"1183","CBDR_P",180,"Null",779.998769597282,"IPL_Effect"
"1184","CBDR_P",0,"Universal",717.81545761987,"IPL_Effect"
"1185","CBDR_P",15,"Universal",675.23451601562,"IPL_Effect"
"1186","CBDR_P",30,"Universal",670.213919144909,"IPL_Effect"
"1187","CBDR_P",45,"Universal",668.262587516292,"IPL_Effect"
"1188","CBDR_P",60,"Universal",672.947894101942,"IPL_Effect"
"1189","CBDR_P",75,"Universal",672.292598087018,"IPL_Effect"
"1190","CBDR_P",90,"Universal",671.819255255489,"IPL_Effect"
"1191","CBDR_P",105,"Universal",671.30187163441,"IPL_Effect"
"1192","CBDR_P",120,"Universal",671.784391253379,"IPL_Effect"
"1193","CBDR_P",135,"Universal",670.377916361833,"IPL_Effect"
"1194","CBDR_P",150,"Universal",669.012060929512,"IPL_Effect"
"1195","CBDR_P",165,"Universal",668.959258303448,"IPL_Effect"
"1196","CBDR_P",180,"Universal",674.878671289056,"IPL_Effect"
"1197","CBDR_P",0,"Cash",717.81545761987,"IPL_Effect"
"1198","CBDR_P",15,"Cash",692.49585934377,"IPL_Effect"
"1199","CBDR_P",30,"Cash",674.921392651506,"IPL_Effect"
"1200","CBDR_P",45,"Cash",679.042258726657,"IPL_Effect"
"1201","CBDR_P",60,"Cash",665.738320391008,"IPL_Effect"
"1202","CBDR_P",75,"Cash",662.467381351584,"IPL_Effect"
"1203","CBDR_P",90,"Cash",653.46808540932,"IPL_Effect"
"1204","CBDR_P",105,"Cash",651.946181750956,"IPL_Effect"
"1205","CBDR_P",120,"Cash",646.991265504635,"IPL_Effect"
"1206","CBDR_P",135,"Cash",642.492093929213,"IPL_Effect"
"1207","CBDR_P",150,"Cash",639.724884026008,"IPL_Effect"
"1208","CBDR_P",165,"Cash",654.20389824348,"IPL_Effect"
"1209","CBDR_P",180,"Cash",653.186403627045,"IPL_Effect"
"1210","CBDR_P",0,"SP_current",717.81545761987,"IPL_Effect"
"1211","CBDR_P",15,"SP_current",671.495346573657,"IPL_Effect"
"1212","CBDR_P",30,"SP_current",665.774867623942,"IPL_Effect"
"1213","CBDR_P",45,"SP_current",667.745832420794,"IPL_Effect"
"1214","CBDR_P",60,"SP_current",666.363889794735,"IPL_Effect"
"1215","CBDR_P",75,"SP_current",663.337843428349,"IPL_Effect"
"1216","CBDR_P",90,"SP_current",662.929533837731,"IPL_Effect"
"1217","CBDR_P",105,"SP_current",660.16445217679,"IPL_Effect"
"1218","CBDR_P",120,"SP_current",661.120566050827,"IPL_Effect"
"1219","CBDR_P",135,"SP_current",659.56659405994,"IPL_Effect"
"1220","CBDR_P",150,"SP_current",660.267231533072,"IPL_Effect"
"1221","CBDR_P",165,"SP_current",644.42670716718,"IPL_Effect"
"1222","CBDR_P",180,"SP_current",645.071057126986,"IPL_Effect"
"1223","CBDR_P",0,"SP_covid",717.81545761987,"IPL_Effect"
"1224","CBDR_P",15,"SP_covid",667.870999114397,"IPL_Effect"
"1225","CBDR_P",30,"SP_covid",661.184792698411,"IPL_Effect"
"1226","CBDR_P",45,"SP_covid",660.928796319014,"IPL_Effect"
"1227","CBDR_P",60,"SP_covid",657.7825783335,"IPL_Effect"
"1228","CBDR_P",75,"SP_covid",659.20860152938,"IPL_Effect"
"1229","CBDR_P",90,"SP_covid",658.988971682059,"IPL_Effect"
"1230","CBDR_P",105,"SP_covid",657.011008111875,"IPL_Effect"
"1231","CBDR_P",120,"SP_covid",655.336646973675,"IPL_Effect"
"1232","CBDR_P",135,"SP_covid",654.425339740358,"IPL_Effect"
"1233","CBDR_P",150,"SP_covid",653.172275265003,"IPL_Effect"
"1234","CBDR_P",165,"SP_covid",658.184971449194,"IPL_Effect"
"1235","CBDR_P",180,"SP_covid",657.527213505484,"IPL_Effect"
"1236","CBDR_P",0,"PerfectTargeted",717.81545761987,"IPL_Effect"
"1237","CBDR_P",15,"PerfectTargeted",680.611614273005,"IPL_Effect"
"1238","CBDR_P",30,"PerfectTargeted",616.46028620497,"IPL_Effect"
"1239","CBDR_P",45,"PerfectTargeted",571.28840729724,"IPL_Effect"
"1240","CBDR_P",60,"PerfectTargeted",546.776835488251,"IPL_Effect"
"1241","CBDR_P",75,"PerfectTargeted",522.911765489441,"IPL_Effect"
"1242","CBDR_P",90,"PerfectTargeted",524.282729768436,"IPL_Effect"
"1243","CBDR_P",105,"PerfectTargeted",522.585890419952,"IPL_Effect"
"1244","CBDR_P",120,"PerfectTargeted",518.59554994188,"IPL_Effect"
"1245","CBDR_P",135,"PerfectTargeted",516.760282112611,"IPL_Effect"
"1246","CBDR_P",150,"PerfectTargeted",499.239591156166,"IPL_Effect"
"1247","CBDR_P",165,"PerfectTargeted",511.889854745884,"IPL_Effect"
"1248","CBDR_P",180,"PerfectTargeted",512.910661802576,"IPL_Effect"
"1249","CBDR_C",0,"Null",717.81545761987,"IPL_Effect"
"1250","CBDR_C",15,"Null",717.854734623307,"IPL_Effect"
"1251","CBDR_C",30,"Null",718.006684532145,"IPL_Effect"
"1252","CBDR_C",45,"Null",718.420089026542,"IPL_Effect"
"1253","CBDR_C",60,"Null",719.629474195457,"IPL_Effect"
"1254","CBDR_C",75,"Null",722.182747610205,"IPL_Effect"
"1255","CBDR_C",90,"Null",723.470218721367,"IPL_Effect"
"1256","CBDR_C",105,"Null",726.042448413895,"IPL_Effect"
"1257","CBDR_C",120,"Null",728.496368679977,"IPL_Effect"
"1258","CBDR_C",135,"Null",729.604379268852,"IPL_Effect"
"1259","CBDR_C",150,"Null",732.093693886965,"IPL_Effect"
"1260","CBDR_C",165,"Null",733.279522644622,"IPL_Effect"
"1261","CBDR_C",180,"Null",743.169604041906,"IPL_Effect"
"1262","CBDR_C",0,"Universal",717.81545761987,"IPL_Effect"
"1263","CBDR_C",15,"Universal",653.772695403829,"IPL_Effect"
"1264","CBDR_C",30,"Universal",651.662136920116,"IPL_Effect"
"1265","CBDR_C",45,"Universal",647.957252720656,"IPL_Effect"
"1266","CBDR_C",60,"Universal",645.517756271466,"IPL_Effect"
"1267","CBDR_C",75,"Universal",643.697682845042,"IPL_Effect"
"1268","CBDR_C",90,"Universal",642.214863052648,"IPL_Effect"
"1269","CBDR_C",105,"Universal",640.93892950399,"IPL_Effect"
"1270","CBDR_C",120,"Universal",638.887420851594,"IPL_Effect"
"1271","CBDR_C",135,"Universal",638.085191616017,"IPL_Effect"
"1272","CBDR_C",150,"Universal",637.362822306158,"IPL_Effect"
"1273","CBDR_C",165,"Universal",636.196150258444,"IPL_Effect"
"1274","CBDR_C",180,"Universal",605.879480579878,"IPL_Effect"
"1275","CBDR_C",0,"Cash",717.81545761987,"IPL_Effect"
"1276","CBDR_C",15,"Cash",691.657891673964,"IPL_Effect"
"1277","CBDR_C",30,"Cash",672.987508248309,"IPL_Effect"
"1278","CBDR_C",45,"Cash",667.792517377757,"IPL_Effect"
"1279","CBDR_C",60,"Cash",654.545778028674,"IPL_Effect"
"1280","CBDR_C",75,"Cash",652.57864219386,"IPL_Effect"
"1281","CBDR_C",90,"Cash",642.429088586267,"IPL_Effect"
"1282","CBDR_C",105,"Cash",634.114798355748,"IPL_Effect"
"1283","CBDR_C",120,"Cash",632.27093973265,"IPL_Effect"
"1284","CBDR_C",135,"Cash",625.16960598458,"IPL_Effect"
"1285","CBDR_C",150,"Cash",619.545581839807,"IPL_Effect"
"1286","CBDR_C",165,"Cash",615.141557354526,"IPL_Effect"
"1287","CBDR_C",180,"Cash",618.511405677715,"IPL_Effect"
"1288","CBDR_C",0,"SP_current",717.81545761987,"IPL_Effect"
"1289","CBDR_C",15,"SP_current",668.117302752992,"IPL_Effect"
"1290","CBDR_C",30,"SP_current",661.967216132644,"IPL_Effect"
"1291","CBDR_C",45,"SP_current",655.920982191497,"IPL_Effect"
"1292","CBDR_C",60,"SP_current",652.799194311748,"IPL_Effect"
"1293","CBDR_C",75,"SP_current",649.604982539134,"IPL_Effect"
"1294","CBDR_C",90,"SP_current",646.48830456185,"IPL_Effect"
"1295","CBDR_C",105,"SP_current",645.890631302344,"IPL_Effect"
"1296","CBDR_C",120,"SP_current",644.54505485449,"IPL_Effect"
"1297","CBDR_C",135,"SP_current",616.555186216056,"IPL_Effect"
"1298","CBDR_C",150,"SP_current",615.978039705034,"IPL_Effect"
"1299","CBDR_C",165,"SP_current",614.546179897093,"IPL_Effect"
"1300","CBDR_C",180,"SP_current",617.76321067271,"IPL_Effect"
"1301","CBDR_C",0,"SP_covid",717.81545761987,"IPL_Effect"
"1302","CBDR_C",15,"SP_covid",655.074802220096,"IPL_Effect"
"1303","CBDR_C",30,"SP_covid",650.771864984803,"IPL_Effect"
"1304","CBDR_C",45,"SP_covid",645.185334959226,"IPL_Effect"
"1305","CBDR_C",60,"SP_covid",641.578007236483,"IPL_Effect"
"1306","CBDR_C",75,"SP_covid",636.081558677439,"IPL_Effect"
"1307","CBDR_C",90,"SP_covid",634.272108802076,"IPL_Effect"
"1308","CBDR_C",105,"SP_covid",632.079633749298,"IPL_Effect"
"1309","CBDR_C",120,"SP_covid",630.178008034598,"IPL_Effect"
"1310","CBDR_C",135,"SP_covid",627.685643210739,"IPL_Effect"
"1311","CBDR_C",150,"SP_covid",624.415270319147,"IPL_Effect"
"1312","CBDR_C",165,"SP_covid",622.288466342188,"IPL_Effect"
"1313","CBDR_C",180,"SP_covid",592.867029198264,"IPL_Effect"
"1314","CBDR_C",0,"PerfectTargeted",717.81545761987,"IPL_Effect"
"1315","CBDR_C",15,"PerfectTargeted",679.015214317854,"IPL_Effect"
"1316","CBDR_C",30,"PerfectTargeted",614.896998611927,"IPL_Effect"
"1317","CBDR_C",45,"PerfectTargeted",543.207629616998,"IPL_Effect"
"1318","CBDR_C",60,"PerfectTargeted",534.802339908256,"IPL_Effect"
"1319","CBDR_C",75,"PerfectTargeted",509.876443853539,"IPL_Effect"
"1320","CBDR_C",90,"PerfectTargeted",505.499672065808,"IPL_Effect"
"1321","CBDR_C",105,"PerfectTargeted",500.170859825319,"IPL_Effect"
"1322","CBDR_C",120,"PerfectTargeted",480.046659579682,"IPL_Effect"
"1323","CBDR_C",135,"PerfectTargeted",478.079468085134,"IPL_Effect"
"1324","CBDR_C",150,"PerfectTargeted",478.31248761956,"IPL_Effect"
"1325","CBDR_C",165,"PerfectTargeted",476.105748626865,"IPL_Effect"
"1326","CBDR_C",180,"PerfectTargeted",468.93102528346,"IPL_Effect"
"1327","Luxury&CBDR_C",0,"Null",717.81545761987,"IPL_Effect"
"1328","Luxury&CBDR_C",15,"Null",717.835129959763,"IPL_Effect"
"1329","Luxury&CBDR_C",30,"Null",717.938345875051,"IPL_Effect"
"1330","Luxury&CBDR_C",45,"Null",718.061921014628,"IPL_Effect"
"1331","Luxury&CBDR_C",60,"Null",719.353803751223,"IPL_Effect"
"1332","Luxury&CBDR_C",75,"Null",719.683786540654,"IPL_Effect"
"1333","Luxury&CBDR_C",90,"Null",721.129635949444,"IPL_Effect"
"1334","Luxury&CBDR_C",105,"Null",722.712111791749,"IPL_Effect"
"1335","Luxury&CBDR_C",120,"Null",724.174938143065,"IPL_Effect"
"1336","Luxury&CBDR_C",135,"Null",725.224538063638,"IPL_Effect"
"1337","Luxury&CBDR_C",150,"Null",726.208988454016,"IPL_Effect"
"1338","Luxury&CBDR_C",165,"Null",727.736222714251,"IPL_Effect"
"1339","Luxury&CBDR_C",180,"Null",736.65212217218,"IPL_Effect"
"1340","Luxury&CBDR_C",0,"Universal",717.81545761987,"IPL_Effect"
"1341","Luxury&CBDR_C",15,"Universal",653.766799306997,"IPL_Effect"
"1342","Luxury&CBDR_C",30,"Universal",651.458299662324,"IPL_Effect"
"1343","Luxury&CBDR_C",45,"Universal",646.574300936284,"IPL_Effect"
"1344","Luxury&CBDR_C",60,"Universal",644.402929487528,"IPL_Effect"
"1345","Luxury&CBDR_C",75,"Universal",642.588088738794,"IPL_Effect"
"1346","Luxury&CBDR_C",90,"Universal",640.23255427419,"IPL_Effect"
"1347","Luxury&CBDR_C",105,"Universal",637.550306341927,"IPL_Effect"
"1348","Luxury&CBDR_C",120,"Universal",637.004299174173,"IPL_Effect"
"1349","Luxury&CBDR_C",135,"Universal",634.82749377908,"IPL_Effect"
"1350","Luxury&CBDR_C",150,"Universal",604.290909765181,"IPL_Effect"
"1351","Luxury&CBDR_C",165,"Universal",597.683563705369,"IPL_Effect"
"1352","Luxury&CBDR_C",180,"Universal",593.31277482812,"IPL_Effect"
"1353","Luxury&CBDR_C",0,"Cash",717.81545761987,"IPL_Effect"
"1354","Luxury&CBDR_C",15,"Cash",691.603232124173,"IPL_Effect"
"1355","Luxury&CBDR_C",30,"Cash",672.934639643181,"IPL_Effect"
"1356","Luxury&CBDR_C",45,"Cash",667.607435658784,"IPL_Effect"
"1357","Luxury&CBDR_C",60,"Cash",654.38076192231,"IPL_Effect"
"1358","Luxury&CBDR_C",75,"Cash",651.475687606864,"IPL_Effect"
"1359","Luxury&CBDR_C",90,"Cash",641.272548161919,"IPL_Effect"
"1360","Luxury&CBDR_C",105,"Cash",631.528626663007,"IPL_Effect"
"1361","Luxury&CBDR_C",120,"Cash",624.22156045377,"IPL_Effect"
"1362","Luxury&CBDR_C",135,"Cash",622.717337724349,"IPL_Effect"
"1363","Luxury&CBDR_C",150,"Cash",616.409526216154,"IPL_Effect"
"1364","Luxury&CBDR_C",165,"Cash",612.048312756743,"IPL_Effect"
"1365","Luxury&CBDR_C",180,"Cash",615.232696981139,"IPL_Effect"
"1366","Luxury&CBDR_C",0,"SP_current",717.81545761987,"IPL_Effect"
"1367","Luxury&CBDR_C",15,"SP_current",668.111800959538,"IPL_Effect"
"1368","Luxury&CBDR_C",30,"SP_current",661.296618032775,"IPL_Effect"
"1369","Luxury&CBDR_C",45,"SP_current",655.789062574842,"IPL_Effect"
"1370","Luxury&CBDR_C",60,"SP_current",652.086393372457,"IPL_Effect"
"1371","Luxury&CBDR_C",75,"SP_current",647.798263508771,"IPL_Effect"
"1372","Luxury&CBDR_C",90,"SP_current",645.829713733867,"IPL_Effect"
"1373","Luxury&CBDR_C",105,"SP_current",644.407441075468,"IPL_Effect"
"1374","Luxury&CBDR_C",120,"SP_current",615.520638347635,"IPL_Effect"
"1375","Luxury&CBDR_C",135,"SP_current",614.621945935461,"IPL_Effect"
"1376","Luxury&CBDR_C",150,"SP_current",613.070260015925,"IPL_Effect"
"1377","Luxury&CBDR_C",165,"SP_current",611.679165581864,"IPL_Effect"
"1378","Luxury&CBDR_C",180,"SP_current",612.994571516011,"IPL_Effect"
"1379","Luxury&CBDR_C",0,"SP_covid",717.81545761987,"IPL_Effect"
"1380","Luxury&CBDR_C",15,"SP_covid",655.055559211298,"IPL_Effect"
"1381","Luxury&CBDR_C",30,"SP_covid",649.640544211422,"IPL_Effect"
"1382","Luxury&CBDR_C",45,"SP_covid",645.026500826706,"IPL_Effect"
"1383","Luxury&CBDR_C",60,"SP_covid",641.416412792283,"IPL_Effect"
"1384","Luxury&CBDR_C",75,"SP_covid",635.949839368257,"IPL_Effect"
"1385","Luxury&CBDR_C",90,"SP_covid",633.164714171534,"IPL_Effect"
"1386","Luxury&CBDR_C",105,"SP_covid",629.30633676002,"IPL_Effect"
"1387","Luxury&CBDR_C",120,"SP_covid",627.892903999762,"IPL_Effect"
"1388","Luxury&CBDR_C",135,"SP_covid",623.343418741569,"IPL_Effect"
"1389","Luxury&CBDR_C",150,"SP_covid",592.097395826166,"IPL_Effect"
"1390","Luxury&CBDR_C",165,"SP_covid",590.128782022447,"IPL_Effect"
"1391","Luxury&CBDR_C",180,"SP_covid",591.613540538099,"IPL_Effect"
"1392","Luxury&CBDR_C",0,"PerfectTargeted",717.81545761987,"IPL_Effect"
"1393","Luxury&CBDR_C",15,"PerfectTargeted",678.94113297667,"IPL_Effect"
"1394","Luxury&CBDR_C",30,"PerfectTargeted",613.999389910278,"IPL_Effect"
"1395","Luxury&CBDR_C",45,"PerfectTargeted",542.26964909236,"IPL_Effect"
"1396","Luxury&CBDR_C",60,"PerfectTargeted",533.623759212767,"IPL_Effect"
"1397","Luxury&CBDR_C",75,"PerfectTargeted",509.528755775169,"IPL_Effect"
"1398","Luxury&CBDR_C",90,"PerfectTargeted",505.208628496059,"IPL_Effect"
"1399","Luxury&CBDR_C",105,"PerfectTargeted",498.901469520318,"IPL_Effect"
"1400","Luxury&CBDR_C",120,"PerfectTargeted",479.025407432436,"IPL_Effect"
"1401","Luxury&CBDR_C",135,"PerfectTargeted",477.84678170525,"IPL_Effect"
"1402","Luxury&CBDR_C",150,"PerfectTargeted",477.265163334745,"IPL_Effect"
"1403","Luxury&CBDR_C",165,"PerfectTargeted",475.56304519002,"IPL_Effect"
"1404","Luxury&CBDR_C",180,"PerfectTargeted",468.402715886328,"IPL_Effect"
